,year,kind,genre,country,language,rating,vote
7194,55,0,5,9,16,7,112
7195,82,4,4,9,16,5,178
7196,73,4,2,6,33,7,70
7197,55,1,13,9,16,5,3500
7198,74,0,5,8,16,7,1560
7199,76,1,0,3,39,7,14456
7200,85,1,0,9,16,3,311
7201,68,0,5,7,41,7,50
7202,80,1,0,9,16,5,1184
7203,59,1,13,9,16,5,5206
7205,83,1,7,9,16,6,20891
7206,81,7,1,9,16,3,532
7207,81,1,16,1,16,6,173881
7208,75,1,0,3,7,6,3446
7209,83,1,7,9,16,5,217
7210,42,1,7,8,16,7,3918
7211,52,1,7,8,16,7,4384
7212,76,1,0,9,16,6,94673
7214,78,1,7,8,16,6,3180
7215,58,7,14,9,16,6,24
7216,77,1,0,4,26,6,13734
7217,85,3,0,9,16,4,2141
7218,83,1,7,10,16,6,253
7219,87,7,4,9,16,7,130
7220,81,3,5,8,16,6,82
7221,62,1,13,5,32,5,5271
7222,73,1,4,9,16,6,72158
7223,70,3,8,6,16,7,202
7224,85,3,7,9,16,5,277
7225,66,1,1,8,16,6,19588
7226,80,1,16,9,16,4,372
7227,85,1,6,9,16,2,3878
7228,87,7,21,7,41,9,47
7229,81,1,4,9,16,7,6672
7230,78,1,3,10,16,7,52846
7231,53,1,0,10,39,7,5874
7232,82,1,4,9,16,7,4350
7233,54,1,5,1,16,5,1319
7234,82,1,4,9,16,6,20459
7235,80,1,14,9,16,8,86
7236,78,1,1,9,16,5,547
7237,56,1,13,8,16,6,3503
7238,85,7,2,9,16,7,888
7239,72,1,14,9,32,9,169
7240,39,1,0,9,16,5,2709
7241,54,1,7,8,16,7,6376
7242,81,1,9,9,16,5,73611
7243,69,1,4,9,16,4,1535
7244,69,1,4,9,16,7,32888
7245,87,1,6,8,16,7,2098
7246,46,1,4,9,16,6,7412
7247,76,1,4,3,7,8,71414
7248,56,4,7,7,41,7,20775
7249,83,1,4,8,16,7,1431
7250,48,1,1,9,16,6,30911
7251,73,1,5,9,16,4,267
7252,75,1,0,9,16,6,165860
7253,80,1,4,9,16,6,14268
7254,44,1,3,9,16,8,18065
7255,39,1,7,9,16,7,7570
7256,31,1,0,9,16,7,6980
7257,72,0,6,8,16,7,138
7258,85,3,7,9,16,3,462
7259,70,1,7,10,16,5,1023
7260,13,1,4,1,20,7,4333
7261,85,1,5,9,16,6,12485
7262,73,1,4,9,16,5,23598
7263,68,1,24,8,16,6,2069
7264,46,1,7,9,16,6,2574
7265,65,4,7,0,16,6,1482
7266,68,1,1,9,16,5,14679
7267,85,7,6,9,16,6,518
7268,78,1,4,9,16,7,28125
7269,66,1,4,9,16,3,5907
7270,75,1,4,9,16,6,79800
7271,85,1,5,9,16,6,4149
7272,84,4,2,9,16,6,19337
7273,80,0,8,0,16,8,522
7274,86,1,7,1,20,5,2264
7275,82,1,5,0,16,4,670
7276,64,1,13,10,16,5,10908
7277,29,1,5,9,16,7,9725
7278,86,1,6,9,16,6,926
7279,80,1,4,3,7,6,2415
7280,75,4,7,9,16,6,10920
7281,86,3,7,0,16,5,337
7282,84,1,4,1,20,7,40360
7284,40,1,16,9,16,8,381832
7285,85,0,6,7,41,7,25
7286,75,1,16,9,16,3,1599
7287,40,1,4,4,26,8,1568
7288,73,1,4,8,16,7,327
7289,82,3,6,9,16,8,13
7290,71,1,1,9,16,5,19919
7291,37,1,4,9,16,7,12083
7292,58,1,7,1,20,5,3712
7293,34,1,7,9,16,7,6131
7294,83,1,7,9,16,7,1421
7295,42,1,4,5,32,8,69825
7296,79,1,0,9,16,6,285268
7297,87,1,0,10,16,4,663
7298,63,3,1,8,16,6,640
7299,62,1,3,9,16,6,5118
7300,83,2,6,8,16,7,575
7301,41,1,1,5,32,4,2068
7302,28,1,7,9,16,7,4258
7303,72,1,13,9,16,4,1496
7304,47,1,1,8,16,6,2007
7305,79,0,5,8,16,8,1615
7306,81,1,4,0,16,6,978
7307,82,7,6,8,16,7,28
7308,82,1,20,9,16,5,680
7309,84,1,4,9,16,4,1380
7310,54,1,0,9,16,6,31414
7311,44,1,4,9,16,6,9374
7312,58,1,0,9,16,7,47083
7313,42,1,13,5,32,7,14577
7314,59,1,7,9,16,4,712
7315,79,1,4,9,16,5,9053
7316,74,7,4,9,16,5,93
7317,51,1,5,9,16,6,2337
7318,86,1,4,9,16,3,768
7319,79,1,1,9,16,6,12210
7320,82,1,0,10,9,7,260618
7321,87,1,0,9,16,4,7425
7322,36,1,7,9,16,7,5780
7323,59,1,0,3,39,5,1172
7324,73,1,7,1,20,7,13412
7325,81,1,0,0,16,4,577
7326,86,3,3,9,16,8,12914
7327,84,1,0,9,16,4,7221
7328,17,1,6,2,22,7,16872
7329,58,1,13,9,16,7,175474
7330,76,1,4,0,16,4,1313
7331,76,1,4,9,16,5,6665
7332,84,1,6,9,16,6,51
7333,74,1,2,6,33,7,83073
7334,84,1,5,2,16,7,261926
7335,84,4,2,6,33,7,65
7336,56,1,6,10,16,6,284
7337,70,1,3,9,16,6,18943
7338,72,4,4,9,16,7,126418
7339,70,3,2,9,16,6,4172
7340,60,1,7,10,35,6,204
7341,77,0,6,9,16,7,154
7342,73,1,7,9,16,4,3660
7343,81,1,0,9,16,4,16612
7344,78,1,4,9,16,5,10002
7345,71,1,7,10,54,5,398
7346,83,1,2,9,16,6,110913
7347,80,3,6,9,16,7,654
7348,76,1,4,9,16,6,17438
7349,49,1,4,8,16,6,6056
7350,83,1,14,9,16,7,196
7351,86,0,6,7,41,7,19
7352,51,4,2,9,16,7,32070
7353,75,1,26,8,16,5,4320
7354,71,1,6,9,16,7,34
7355,74,1,0,9,16,6,9785
7356,61,1,5,9,16,7,6544
7357,61,1,6,9,16,8,4919
7358,80,4,2,6,16,6,153
7359,74,0,5,8,16,8,2112
7360,40,1,7,8,16,6,4863
7361,61,1,4,9,16,5,346
7362,42,1,4,9,16,6,7029
7363,83,1,0,9,16,5,214461
7364,81,1,5,9,16,5,290
7365,55,1,0,8,16,6,8777
7366,77,1,7,9,16,6,267
7367,76,3,7,9,16,6,541
7368,86,1,4,10,16,6,1865
7369,52,1,14,8,16,8,50
7370,82,7,6,9,16,8,1965
7371,77,1,13,9,16,5,11989
7372,85,1,4,5,32,6,913
7373,72,1,0,9,16,6,142198
7374,80,7,2,9,16,5,6855
7375,37,1,3,9,16,6,1457
7376,84,1,7,9,16,7,127979
7378,69,1,0,9,16,5,3191
7379,78,1,16,9,16,6,34278
7380,83,1,4,9,16,5,15622
7381,69,1,4,9,16,5,2193
7382,69,4,7,10,55,6,58
7383,77,1,5,10,63,7,4942
7384,84,0,2,7,41,8,731
7385,87,1,7,2,16,6,83453
7386,83,7,0,9,16,3,1084
7387,84,1,3,9,16,6,13640
7388,85,1,4,2,22,7,141643
7389,66,1,5,9,16,6,31422
7391,48,1,4,9,16,6,1668
7392,55,1,7,9,16,7,26219
7393,69,1,0,9,16,6,24726
7394,77,1,7,3,39,6,788
7395,76,1,0,9,16,4,8963
7396,53,1,26,9,16,6,3760
7397,86,1,7,9,16,6,807
7398,87,1,0,1,20,6,685
7399,82,7,17,8,16,8,59
7400,70,1,6,9,16,7,5817
7401,81,1,5,9,16,8,1202576
7402,75,1,3,9,16,7,53335
7403,82,1,24,9,16,2,2806
7404,86,1,4,10,16,5,22810
7405,86,1,0,9,16,3,455
7406,72,0,5,8,16,7,1786
7407,76,3,14,9,16,8,164
7408,75,1,0,9,16,7,278857
7409,86,4,7,0,16,7,25101
7410,62,1,13,5,32,5,4412
7411,76,7,2,9,16,5,27790
7412,78,1,0,10,16,5,33285
7413,78,1,4,9,16,4,4897
7414,84,1,5,9,16,6,268729
7415,57,1,4,5,32,7,5523
7416,81,1,2,6,33,6,21533
7417,77,3,5,8,16,7,2610
7418,19,1,3,9,16,7,7804
7419,41,4,7,9,41,9,75772
7420,56,1,1,9,16,7,763
7421,41,4,7,9,41,9,75772
7422,84,1,2,6,33,7,52511
7423,49,1,19,9,16,7,4494
7424,81,1,1,10,16,6,1153
7426,83,7,13,9,16,1,281
7427,86,1,4,9,16,5,38495
7428,85,2,6,9,16,8,171
7429,51,0,6,9,16,7,169
7430,74,1,0,9,16,6,2698
7431,50,1,4,9,16,6,15261
7432,78,1,0,9,16,3,398
7433,34,1,5,9,16,7,6574
7434,78,1,4,9,16,7,84449
7435,80,1,7,1,20,7,1561
7436,87,1,4,9,16,3,1852
7437,56,1,7,9,16,7,22587
7438,83,7,2,9,16,7,347
7439,58,1,3,9,16,7,4905
7440,84,1,14,9,16,7,9
7441,84,1,7,5,32,7,2529
7442,35,1,5,9,16,7,20095
7443,55,1,13,8,16,6,3594
7444,69,1,4,9,16,7,2166
7445,75,1,0,9,16,3,2611
7446,70,1,0,9,16,6,3134
7447,53,1,4,9,16,5,764
7448,56,1,7,4,26,8,1441
7449,75,1,2,6,33,7,5763
7450,86,3,6,9,16,6,229
7451,80,1,4,9,16,6,141152
7452,82,1,0,9,16,6,196560
7453,82,1,4,9,16,5,1794
7454,79,1,4,9,16,4,742
7455,83,3,3,9,16,6,1161
7456,69,1,0,9,16,5,52320
7457,87,1,6,8,16,7,1595
7458,82,3,7,9,16,5,474
7459,66,1,0,9,16,5,4181
7460,77,1,3,8,16,6,15156
7461,85,7,14,9,16,8,38
7462,78,1,7,9,16,5,164
7463,82,1,7,8,16,7,183657
7464,64,3,0,8,16,7,4551
7465,85,7,8,9,16,5,15
7467,81,1,13,9,16,5,1967
7468,78,1,4,1,16,5,2146
7469,81,1,0,9,16,3,409
7470,83,1,5,9,16,6,23409
7471,82,1,5,10,54,7,51301
7472,78,1,4,9,16,6,8000
7473,35,1,7,8,16,7,4342
7474,85,1,6,8,16,7,2259
7475,75,4,2,9,16,7,6635
7476,80,1,7,9,16,7,226682
7477,82,3,5,2,16,6,555
7478,79,7,14,9,16,7,180
7479,83,2,3,10,16,8,4951
7480,86,1,0,9,16,5,190461
7481,77,1,7,9,16,7,9629
7482,78,7,6,9,16,7,63
7483,0,1,0,9,41,6,1022
7484,83,7,8,9,16,6,49
7485,86,7,2,9,16,6,5920
7486,84,1,7,6,33,6,2671
7487,83,4,0,9,16,6,482
7488,81,1,7,1,20,7,5425
7489,85,7,6,9,16,5,166
7490,80,1,0,6,33,7,2615
7491,81,3,7,9,16,5,505
7492,83,4,0,0,16,4,2520
7493,85,1,7,10,16,5,9516
7494,87,7,5,9,16,2,4733
7495,81,4,4,8,16,6,46
7496,60,1,0,9,16,6,1290
7497,82,1,6,9,16,8,2369
7498,73,1,2,6,33,7,6850
7499,83,0,5,8,16,7,710
7500,77,7,21,9,16,4,7
7501,61,1,4,9,16,7,22657
7502,85,7,8,9,16,8,23
7503,85,0,2,7,41,5,9
7504,81,1,7,9,16,5,209
7505,31,1,0,9,16,8,31430
7506,72,2,1,8,16,8,1628
7507,56,1,4,9,16,6,23444
7508,84,1,6,9,16,8,73
7509,78,1,13,5,32,6,8034
7510,84,1,13,9,16,4,1825
7511,84,4,11,9,16,4,21330
7512,86,3,6,8,16,6,1050
7513,51,1,7,6,33,7,3155
7514,85,7,6,9,16,6,25
7515,80,1,2,6,16,7,366
7516,77,7,6,9,16,7,3344
7517,82,1,6,10,16,7,343
7518,82,3,7,9,16,6,251
7519,75,1,5,9,16,7,216642
7520,83,1,13,9,16,6,118431
7521,63,1,4,9,16,6,5866
7522,84,3,6,9,16,7,72
7523,83,1,5,3,7,6,414
7524,57,1,5,9,16,7,13543
7525,86,1,4,9,16,6,45395
7526,82,1,2,0,16,5,8056
7527,86,7,6,9,16,8,31
7528,78,1,4,10,16,6,1838
7529,77,1,7,9,16,4,670
7530,84,1,14,9,16,8,27
7531,70,1,4,9,16,5,291
7532,43,1,1,9,16,6,2225
7533,83,1,7,1,20,6,2690
7534,70,7,6,9,16,7,40
7535,62,1,5,9,16,6,24206
7536,61,1,0,9,16,5,32515
7537,36,1,4,9,16,6,5782
7538,71,7,14,9,16,8,74
7539,82,1,3,8,16,7,52960
7540,85,1,4,9,16,6,2302
7541,81,1,4,10,54,6,810
7542,54,1,6,8,16,8,1525
7543,78,3,2,9,16,7,2963
7544,83,1,6,9,16,7,2473
7545,57,1,4,9,16,7,5981
7546,76,1,6,9,16,6,952
7547,78,1,4,10,16,6,1500
7548,73,2,6,9,16,8,1562
7549,74,1,7,9,16,6,3954
7550,77,1,0,8,16,7,245382
7551,83,0,5,8,16,7,802
7552,82,1,1,9,16,4,37031
7553,80,1,4,10,16,6,596
7554,85,7,6,8,16,9,2918
7555,46,1,7,9,16,6,3216
7556,77,1,4,10,54,7,11083
7557,87,3,4,9,16,7,6390
7558,81,1,7,9,16,5,425
7559,74,1,4,9,16,6,12803
7560,83,1,7,2,16,7,178656
7561,61,1,1,8,16,7,34413
7562,87,7,13,9,16,3,2563
7563,79,1,2,6,33,7,416
7564,85,3,4,0,16,4,7616
7565,86,1,4,9,16,5,24602
7566,85,7,9,9,16,3,1435
7567,35,1,13,9,16,2,1595
7568,84,7,8,9,16,7,26
7569,31,1,4,9,16,6,460
7570,83,1,4,9,16,5,442
7571,87,3,6,9,16,8,186
7572,83,1,7,0,16,6,20619
7573,80,7,9,9,16,3,4501
7575,82,2,2,6,33,6,1236
7576,85,7,4,9,16,7,95
7577,83,1,0,3,7,4,672
7578,80,1,1,9,16,6,127575
7579,6,1,4,9,16,7,1218
7580,76,7,2,6,33,7,352
7581,82,1,7,0,16,6,345
7582,87,7,4,9,16,7,593
7583,74,1,7,9,16,8,391491
7584,74,1,0,9,16,7,158734
7585,78,1,7,9,16,6,44995
7586,79,1,4,9,16,5,23687
7587,79,1,1,9,16,4,2618
7588,83,4,2,6,16,7,200
7589,84,1,4,9,16,5,3132
7590,56,1,1,9,16,6,2615
7591,83,1,0,9,16,3,83
7592,61,1,6,9,16,7,638
7593,81,1,7,8,16,7,20232
7594,52,1,0,6,33,7,838
7595,84,1,4,9,16,6,492
7596,82,0,2,7,41,7,163
7597,68,1,4,9,16,6,3488
7598,58,1,4,8,16,6,17099
7599,63,4,1,7,41,7,5162
7600,78,1,5,9,16,6,8586
7601,77,7,2,9,16,5,5866
7602,61,1,4,9,16,7,55245
7603,70,1,9,9,16,6,22072
7604,83,0,6,8,16,7,202
7605,81,7,6,9,16,6,8
7606,49,1,24,9,16,7,29170
7607,67,1,0,3,7,6,5028
7608,77,1,13,9,16,5,30374
7609,46,1,7,4,26,7,1676
7610,69,3,7,9,16,6,508
7611,86,1,7,9,16,7,209503
7612,83,1,4,9,16,4,12932
7613,81,1,7,9,16,5,803
7614,84,1,0,9,16,7,523598
7615,83,1,6,1,16,8,11791
7616,44,1,4,8,16,6,2562
7617,6,1,1,10,41,6,2504
7618,44,1,0,9,16,7,12356
7619,81,7,6,9,16,6,15
7620,51,1,5,1,20,7,4326
7621,68,1,4,9,16,5,5648
7622,80,3,6,9,16,8,173
7623,86,1,0,10,35,5,555
7624,84,3,5,10,16,5,807
7625,79,1,5,9,16,6,6365
7626,80,7,2,9,16,6,63639
7627,51,1,0,9,16,6,1926
7628,86,1,7,8,16,6,2670
7629,70,1,1,9,16,3,14170
7630,86,1,13,9,16,4,556
7631,55,1,7,9,16,6,5682
7632,78,1,7,9,16,5,7647
7633,74,1,7,9,16,7,246862
7634,80,3,0,9,16,7,5312
7635,80,4,2,6,16,7,105
7636,79,0,2,7,16,7,40
7637,63,1,13,9,16,6,9686
7638,76,1,5,9,16,5,3261
7639,81,1,4,9,16,4,1395
7640,83,3,4,8,16,6,981
7641,82,1,7,3,7,6,330
7642,86,7,6,9,16,8,242
7643,82,1,6,0,16,7,96
7644,76,0,6,9,16,8,95
7645,60,1,13,9,16,2,6101
7646,58,1,7,5,32,3,318
7647,81,1,7,10,44,7,9996
7648,61,1,0,9,16,5,3736
7649,83,1,4,4,26,5,4588
7650,68,1,4,9,16,5,2729
7651,85,1,6,9,16,7,2671
7652,70,1,7,10,16,5,343
7653,78,1,4,9,16,6,1667
7654,68,1,0,8,16,7,129036
7655,82,3,6,9,16,5,38
7656,86,1,7,0,16,6,4132
7657,85,1,3,9,16,7,48892
7658,83,0,1,9,16,7,797
7659,76,1,7,9,16,4,598
7660,85,1,4,9,16,7,222465
7661,84,1,5,2,22,6,597
7662,62,1,4,9,16,7,22032
7663,35,1,20,9,16,6,1477
7664,76,1,4,9,16,6,12899
7665,37,4,4,9,16,8,1479
7666,83,1,4,1,20,6,1925
7667,71,1,4,9,16,5,6762
7668,48,1,4,6,33,7,2251
7669,53,1,0,9,16,7,148959
7670,83,3,3,9,16,6,303
7671,73,1,4,10,54,6,771
7672,63,4,1,7,41,7,5162
7673,80,7,2,9,16,5,1775
7674,27,1,7,9,16,6,5832
7675,82,1,4,1,20,6,6332
7676,68,1,5,8,16,7,15713
7677,86,1,6,9,16,7,600
7678,72,1,0,9,16,6,89042
7679,9,1,3,1,41,8,7567
7680,64,1,4,9,16,6,7630
7681,83,1,4,9,16,6,25566
7682,81,1,7,9,16,8,299502
7683,25,1,7,9,16,6,2085
7684,85,1,3,9,16,6,15915
7685,56,1,0,9,16,3,672
7686,82,3,7,9,16,6,348
7687,79,1,5,0,16,4,463
7688,62,1,1,5,16,5,53033
7689,79,1,6,9,16,8,283
7690,85,1,7,9,16,6,2128
7691,56,1,7,10,22,6,2408
7692,76,1,1,9,16,5,6685
7693,79,7,7,9,16,4,4107
7694,84,1,4,0,16,5,4411
7695,73,1,0,9,16,4,2206
7696,85,1,5,9,16,6,33840
7697,57,1,0,9,16,5,789
7698,85,3,6,9,16,7,506
7699,87,7,2,9,16,6,109
7700,79,1,0,9,16,7,360184
7701,83,7,6,9,16,7,3553
7702,81,1,4,9,16,5,25436
7703,86,3,7,9,16,5,1165
7704,50,1,4,9,16,6,2643
7706,57,1,0,8,16,6,5414
7707,50,1,26,8,16,5,2969
7708,77,1,4,10,54,6,1492
7709,75,1,6,9,16,6,152
7710,86,3,0,9,16,5,2553
7711,85,1,4,9,16,6,1149
7712,87,1,4,9,16,6,57727
7713,70,1,4,9,16,6,4661
7714,81,1,4,9,16,6,62244
7715,81,7,6,9,16,7,144
7716,82,1,4,9,16,6,222148
7717,74,1,0,3,7,6,20459
7718,83,1,3,9,16,7,248168
7719,55,1,13,9,16,8,375975
7720,86,7,4,9,16,4,10057
7721,82,1,8,9,16,5,909
7722,53,3,3,9,16,7,7606
7723,59,4,8,9,16,7,1513
7724,72,1,0,3,7,5,122
7725,76,1,2,6,33,6,4954
7726,77,1,4,9,16,7,8283
7727,70,4,2,9,16,7,10698
7728,71,1,13,9,16,5,3067
7729,47,1,4,10,45,7,5123
7730,58,1,5,9,16,6,10571
7731,84,1,6,9,16,7,297
7732,85,7,2,9,16,4,731
7733,85,1,0,9,16,4,567
7734,84,1,5,1,20,5,1312
7735,29,1,7,9,16,7,3082
7736,79,1,5,9,16,6,2040
7737,85,1,4,4,26,5,2264
7739,55,1,7,8,16,6,766
7740,64,1,1,0,16,4,2544
7742,79,0,6,9,16,7,185
7743,78,7,2,6,16,6,1770
7744,22,1,7,9,16,6,2529
7745,76,1,0,9,16,7,106777
7746,81,7,14,8,16,8,112
7747,81,4,2,6,41,7,107
7748,84,7,6,9,16,7,18
7749,84,1,6,9,16,5,380
7750,81,1,6,9,16,7,1355
7751,81,0,4,9,16,6,508
7752,82,7,6,9,41,7,89
7753,47,1,0,4,58,6,18
7754,58,1,5,9,16,6,5024
7755,20,1,0,9,16,7,49112
7756,77,4,4,8,16,7,6569
7757,85,7,6,9,16,2,15
7758,22,1,1,9,16,6,2542
7759,32,1,0,9,16,6,931
7760,83,4,2,1,16,7,9420
7761,45,1,7,9,16,7,20822
7762,84,1,7,9,16,5,3198
7763,56,1,0,9,16,6,4995
7764,82,3,3,9,16,6,838
7765,50,1,4,9,16,7,2213
7766,69,1,4,8,16,7,42136
7767,75,1,6,9,16,7,194
7768,73,1,0,8,16,4,44899
7769,86,1,0,9,16,4,14602
7770,84,1,21,10,46,5,14
7771,83,1,4,2,16,7,5571
7772,62,1,4,9,16,6,1573
7773,63,1,13,0,16,6,51651
7774,84,1,7,9,16,6,3498
7775,30,1,5,6,33,7,11282
7776,83,7,4,9,16,3,261
7777,82,7,2,9,48,7,5
7778,81,1,4,9,16,7,34422
7779,80,1,4,10,55,7,51117
7780,82,1,4,8,16,6,2657
7781,75,1,0,9,16,7,135754
7782,85,1,7,9,16,5,697
7783,87,4,2,6,33,7,1140
7784,77,1,1,9,16,5,4034
7785,69,1,0,8,16,6,4953
7786,83,1,4,9,16,6,296
7787,79,1,7,9,16,7,1091624
7788,44,1,6,5,32,6,3768
7789,86,7,4,9,16,7,94
7790,85,1,4,9,16,6,208698
7791,53,1,0,9,16,6,30276
7792,58,1,0,9,16,6,1627
7793,80,1,4,9,16,4,5588
7794,56,4,7,7,41,7,20775
7795,84,1,0,9,16,7,11697
7796,51,1,4,9,16,7,29215
7797,83,1,25,10,10,7,5714
7798,76,1,7,9,16,6,21229
7799,85,4,6,8,16,7,768
7800,84,1,7,4,26,5,1812
7801,33,1,7,9,16,6,4764
7802,63,2,7,8,16,8,6940
7803,81,4,17,8,31,7,15
7804,85,1,7,0,16,6,752
7805,85,4,2,6,33,6,1090
7806,72,1,0,9,16,6,83563
7807,55,1,1,1,20,7,12655
7808,59,1,6,9,16,7,22112
7809,80,3,6,8,16,8,2567
7810,86,1,13,8,16,5,29093
7811,84,7,14,9,16,9,708
7812,84,1,5,9,16,4,275
7813,29,1,4,9,16,7,15833
7814,82,1,2,9,16,7,183077
7815,77,1,7,9,16,6,5909
7816,42,1,5,1,20,8,16691
7817,83,3,2,0,16,8,402
7818,84,7,6,9,16,8,233
7819,41,4,7,9,41,9,75772
7820,75,1,7,5,16,5,3735
7821,75,1,6,9,16,7,3049
7822,79,3,0,0,16,5,654
7823,81,1,3,8,16,6,2976
7824,85,3,6,9,16,8,68
7825,49,3,4,8,16,6,7049
7826,84,1,0,9,16,5,81791
7827,82,1,2,9,16,6,18115
7828,79,2,2,6,33,5,605
7830,87,7,2,10,16,7,6
7831,81,4,2,6,41,5,114
7832,78,1,5,9,16,6,7931
7833,52,1,7,5,32,7,6515
7834,85,0,5,8,16,7,737
7835,52,3,6,8,16,8,2931
7836,71,1,0,9,16,4,4773
7837,62,1,7,6,33,8,34142
7838,86,1,4,8,16,6,110260
7839,58,1,7,8,16,6,8455
7840,85,1,9,9,16,3,565
7841,71,1,0,8,16,6,98609
7842,67,1,19,4,26,5,113
7843,71,1,0,9,16,8,716813
7844,60,4,2,6,16,7,1875
7845,73,7,14,9,16,9,264
7846,55,1,0,9,16,5,118
7847,50,1,4,9,16,5,2186
7848,81,7,14,8,16,6,97
7849,73,1,7,9,16,7,8848
7850,54,1,7,9,16,7,3940
7851,84,3,2,0,16,5,232
7852,84,1,4,1,16,4,763
7853,83,7,0,9,16,4,827
7854,85,7,6,9,16,7,254
7855,64,1,7,8,16,6,1453
7856,82,1,3,1,20,6,1231
7857,83,1,7,9,16,8,763353
7858,82,1,1,2,16,5,10100
7859,78,1,1,8,16,6,3184
7860,81,0,6,9,16,6,44
7861,80,1,4,10,11,6,30809
7862,18,1,8,9,16,6,874
7863,87,7,2,9,16,6,2220
7864,85,1,7,2,16,6,30150
7865,63,1,0,9,16,6,5801
7866,50,1,7,8,16,6,6846
7867,39,1,9,9,16,5,540
7868,71,1,13,8,16,5,3900
7869,65,1,1,9,16,6,2180
7870,69,1,6,9,16,8,128
7871,86,1,2,9,16,5,82749
7872,57,5,2,9,16,7,328
7873,87,1,5,1,16,6,32011
7874,56,1,7,1,20,7,3625
7875,80,1,9,8,16,5,746
7876,79,1,7,9,16,5,464
7877,87,0,2,9,16,6,115
7878,76,1,4,9,16,3,33029
7879,84,1,6,9,16,7,1720
7880,46,1,7,9,16,8,21100
7881,78,1,4,9,16,6,80501
7882,63,1,13,0,16,5,2349
7883,71,7,6,9,16,6,443
7884,39,1,0,9,16,7,2607
7885,13,1,0,9,16,7,12820
7886,79,1,0,9,16,6,29843
7887,60,1,13,9,16,7,243610
7888,79,1,4,9,16,7,81303
7889,65,1,0,9,16,6,4812
7890,86,1,4,8,16,6,62918
7891,68,1,5,9,16,5,4672
7892,85,3,19,9,16,7,2444
7893,36,1,1,9,16,6,3654
7894,79,3,24,9,16,5,996
7895,72,1,5,9,16,5,3997
7896,85,1,3,9,16,6,2136
7897,84,3,7,9,16,6,717
7898,64,0,1,9,16,6,192
7899,78,1,5,9,16,6,8734
7900,75,7,6,8,16,9,914
7901,14,1,5,8,16,5,4658
7902,83,1,4,9,16,6,66894
7903,86,1,4,4,26,6,14727
7904,84,1,7,9,16,6,1087
7905,69,4,7,9,23,3,7371
7906,75,1,2,6,33,7,10345
7907,83,3,6,9,16,7,10
7908,86,1,4,9,16,2,218
7909,84,1,3,9,16,7,86271
7910,86,1,5,10,35,8,52947
7911,82,1,0,3,39,6,4570
7912,84,7,14,9,16,8,27
7913,84,1,5,9,16,7,12632
7914,83,1,5,9,16,6,1066
7915,76,1,4,5,1,7,2188
7916,83,1,2,6,16,5,288
7917,77,1,4,8,16,5,1873
7918,86,3,7,8,16,7,223
7919,78,1,4,9,16,4,4099
7920,78,1,13,9,16,5,9010
7921,67,1,1,8,16,6,25943
7922,82,1,4,2,16,6,34808
7923,75,1,4,9,16,4,7317
7924,61,1,0,9,16,6,1183
7925,71,1,7,9,16,6,29035
7926,81,1,5,9,16,6,34777
7927,73,1,7,0,16,7,257
7928,85,1,6,0,16,7,58
7929,87,1,7,9,16,5,61113
7930,78,4,6,10,16,7,2767
7931,74,1,4,10,54,5,208
7932,57,1,0,9,16,6,2926
7933,84,1,6,9,16,7,377
7934,79,1,7,9,16,6,19362
7935,72,1,4,9,16,6,8418
7936,72,1,7,6,33,7,25225
7937,37,1,3,9,16,7,4015
7938,70,1,0,3,33,5,327
7939,42,1,7,5,32,7,10387
7940,82,1,21,0,16,6,691
7941,82,1,4,9,16,5,1555
7942,78,1,1,9,16,5,10708
7943,83,1,7,10,55,6,1173
7944,78,1,4,9,16,5,13086
7945,83,7,6,9,16,8,17
7946,68,1,4,9,16,6,14690
7947,76,1,3,1,16,5,2875
7948,75,1,4,9,16,7,4071
7949,84,7,6,8,39,8,450
7950,51,0,1,8,16,7,387
7951,82,1,4,9,16,7,320553
7952,87,1,22,9,16,6,608
7953,46,0,6,0,16,7,139
7954,32,1,5,9,16,7,12654
7955,48,1,4,9,16,7,26238
7956,58,1,4,9,16,6,1479
7957,87,7,0,9,16,5,4565
7958,83,1,4,9,16,6,17491
7959,68,1,6,9,16,8,410
7960,82,1,1,9,16,6,230035
7961,77,1,7,6,39,7,1106
7962,85,3,1,9,16,6,539
7963,82,1,5,9,16,6,13411
7964,76,1,4,9,16,5,13215
7965,82,1,3,10,56,6,147
7967,22,1,4,9,16,7,3323
7968,46,1,5,9,16,7,47190
7969,83,1,6,9,47,8,2319
7970,86,1,2,6,33,7,37301
7971,76,1,4,9,16,5,11929
7972,75,1,4,9,16,3,322
7973,83,1,4,10,16,6,1464
7974,44,1,7,1,20,7,39558
7975,51,1,7,5,16,5,697
7976,84,7,8,9,16,5,12
7977,80,1,7,10,11,6,211
7978,86,7,1,9,16,3,290
7979,79,1,4,9,16,5,8310
7980,77,7,6,6,41,8,20
7981,84,1,0,1,16,6,10356
7982,84,0,5,10,54,7,10
7983,79,1,7,2,16,7,347184
7984,82,0,6,8,16,7,259
7985,79,1,4,9,16,5,8650
7986,71,1,2,10,16,6,39523
7987,74,1,4,9,16,6,63276
7988,81,1,4,9,16,6,19417
7989,84,1,4,9,16,5,34643
7990,83,1,4,10,44,6,1215
7991,72,3,7,9,16,7,66
7992,55,1,7,9,16,6,4887
7994,84,1,6,9,16,6,45
7995,77,1,7,6,33,4,36
7996,49,1,5,1,20,8,48355
7998,47,1,7,5,16,8,72745
